geotype,geoid,geoname,varname,x2021
county,13137,"Habersham County, Georgia",co2limits,49.27
county,13139,"Hall County, Georgia",co2limits,57.13
county,13141,"Hancock County, Georgia",co2limits,65.27
county,13143,"Haralson County, Georgia",co2limits,49.04
county,13145,"Harris County, Georgia",co2limits,53.2
county,13147,"Hart County, Georgia",co2limits,52.63
county,13149,"Heard County, Georgia",co2limits,37.4
county,13151,"Henry County, Georgia",co2limits,67.73
county,13153,"Houston County, Georgia",co2limits,61.35
county,13155,"Irwin County, Georgia",co2limits,50.09
county,13157,"Jackson County, Georgia",co2limits,53.15
county,13159,"Jasper County, Georgia",co2limits,51.5
county,13161,"Jeff Davis County, Georgia",co2limits,49.2
county,13163,"Jefferson County, Georgia",co2limits,62.74
county,13165,"Jenkins County, Georgia",co2limits,59.98
county,13167,"Johnson County, Georgia",co2limits,56.99
county,13169,"Jones County, Georgia",co2limits,56.13
county,13171,"Lamar County, Georgia",co2limits,53.96
county,13173,"Lanier County, Georgia",co2limits,52.76
county,13175,"Laurens County, Georgia",co2limits,55.5
county,13177,"Lee County, Georgia",co2limits,53.89
county,13179,"Liberty County, Georgia",co2limits,67.89
county,13181,"Lincoln County, Georgia",co2limits,53.19
county,13183,"Long County, Georgia",co2limits,58.64
county,13185,"Lowndes County, Georgia",co2limits,61.78
county,13187,"Lumpkin County, Georgia",co2limits,50.48
county,13189,"McDuffie County, Georgia",co2limits,56.35
county,13191,"McIntosh County, Georgia",co2limits,58.42
county,13193,"Macon County, Georgia",co2limits,68.61
county,13195,"Madison County, Georgia",co2limits,53.71
county,13197,"Marion County, Georgia",co2limits,59.07
county,13199,"Meriwether County, Georgia",co2limits,58.75
county,13201,"Miller County, Georgia",co2limits,51.95
county,13205,"Mitchell County, Georgia",co2limits,62.3
county,13207,"Monroe County, Georgia",co2limits,39.91
county,13209,"Montgomery County, Georgia",co2limits,53.17
county,13211,"Morgan County, Georgia",co2limits,56.65
county,13213,"Murray County, Georgia",co2limits,48.38
county,13215,"Muscogee County, Georgia",co2limits,67.6
county,13217,"Newton County, Georgia",co2limits,66.13
county,13219,"Oconee County, Georgia",co2limits,57.53
county,13221,"Oglethorpe County, Georgia",co2limits,54.7
county,13223,"Paulding County, Georgia",co2limits,57.96
county,13225,"Peach County, Georgia",co2limits,64.42
county,13227,"Pickens County, Georgia",co2limits,51.4
county,13229,"Pierce County, Georgia",co2limits,46.71
county,13231,"Pike County, Georgia",co2limits,46.81
county,13233,"Polk County, Georgia",co2limits,51.27
county,13235,"Pulaski County, Georgia",co2limits,53.14
county,13237,"Putnam County, Georgia",co2limits,46.71
county,13239,"Quitman County, Georgia",co2limits,62.3
county,13241,"Rabun County, Georgia",co2limits,54.82
county,13243,"Randolph County, Georgia",co2limits,70.18
county,13245,"Richmond County, Georgia",co2limits,68.1
county,13247,"Rockdale County, Georgia",co2limits,70.99
county,13249,"Schley County, Georgia",co2limits,48.95
county,13251,"Screven County, Georgia",co2limits,58.42
county,13253,"Seminole County, Georgia",co2limits,55.9
county,13255,"Spalding County, Georgia",co2limits,57.41
county,13257,"Stephens County, Georgia",co2limits,51.28
county,13259,"Stewart County, Georgia",co2limits,68.36
county,13261,"Sumter County, Georgia",co2limits,64.64
county,13263,"Talbot County, Georgia",co2limits,64.66
county,13265,"Taliaferro County, Georgia",co2limits,66.68
county,13267,"Tattnall County, Georgia",co2limits,57.89
county,13269,"Taylor County, Georgia",co2limits,56.68
county,13271,"Telfair County, Georgia",co2limits,55.1
county,13273,"Terrell County, Georgia",co2limits,64.61
county,13275,"Thomas County, Georgia",co2limits,59.94
county,13277,"Tift County, Georgia",co2limits,55.91
county,13279,"Toombs County, Georgia",co2limits,54.75
county,13281,"Towns County, Georgia",co2limits,52.42
county,13283,"Treutlen County, Georgia",co2limits,54.24
county,13285,"Troup County, Georgia",co2limits,58.35
county,13287,"Turner County, Georgia",co2limits,56.93
county,13289,"Twiggs County, Georgia",co2limits,58.91
county,13291,"Union County, Georgia",co2limits,52.51
county,13293,"Upson County, Georgia",co2limits,53.92
county,13295,"Walker County, Georgia",co2limits,50.36
county,13297,"Walton County, Georgia",co2limits,53.85
county,13299,"Ware County, Georgia",co2limits,55.18
county,13301,"Warren County, Georgia",co2limits,61.73
county,13303,"Washington County, Georgia",co2limits,62.81
county,13305,"Wayne County, Georgia",co2limits,52.25
county,13307,"Webster County, Georgia",co2limits,57.61
county,13309,"Wheeler County, Georgia",co2limits,53.92
county,13311,"White County, Georgia",co2limits,48.85
county,13313,"Whitfield County, Georgia",co2limits,55.57
county,13315,"Wilcox County, Georgia",co2limits,52.3
county,13317,"Wilkes County, Georgia",co2limits,58.09
county,13319,"Wilkinson County, Georgia",co2limits,57.71
county,13321,"Worth County, Georgia",co2limits,51.49
county,15001,"Hawaii County, Hawaii",co2limits,65.62
county,15003,"Honolulu County, Hawaii",co2limits,65.62
county,15005,"Kalawao County, Hawaii",co2limits,65.62
county,15007,"Kauai County, Hawaii",co2limits,65.62
county,15009,"Maui County, Hawaii",co2limits,65.62
county,16001,"Ada County, Idaho",co2limits,65.64
county,16003,"Adams County, Idaho",co2limits,58.66
county,16005,"Bannock County, Idaho",co2limits,62.96
county,16007,"Bear Lake County, Idaho",co2limits,52.7
county,16009,"Benewah County, Idaho",co2limits,54.1
county,16011,"Bingham County, Idaho",co2limits,56.55
county,16013,"Blaine County, Idaho",co2limits,71.87
county,16015,"Boise County, Idaho",co2limits,61.4
county,16017,"Bonner County, Idaho",co2limits,60.98
county,16019,"Bonneville County, Idaho",co2limits,58.26
county,16021,"Boundary County, Idaho",co2limits,52.57
county,16023,"Butte County, Idaho",co2limits,40.63
county,16025,"Camas County, Idaho",co2limits,53.3
county,16027,"Canyon County, Idaho",co2limits,59.2
county,16029,"Caribou County, Idaho",co2limits,53.29
county,16031,"Cassia County, Idaho",co2limits,52.9
county,16033,"Clark County, Idaho",co2limits,48.76
county,16035,"Clearwater County, Idaho",co2limits,55.68
county,16037,"Custer County, Idaho",co2limits,60.79
county,16039,"Elmore County, Idaho",co2limits,56.74
county,16041,"Franklin County, Idaho",co2limits,49.82
county,16043,"Fremont County, Idaho",co2limits,52.96
county,16045,"Gem County, Idaho",co2limits,55.13
county,16047,"Gooding County, Idaho",co2limits,55.05
county,16049,"Idaho County, Idaho",co2limits,56.59
county,16051,"Jefferson County, Idaho",co2limits,53.05
county,16053,"Jerome County, Idaho",co2limits,57.41
county,16055,"Kootenai County, Idaho",co2limits,56.22
county,16057,"Latah County, Idaho",co2limits,70.48
county,16059,"Lemhi County, Idaho",co2limits,57.46
county,16061,"Lewis County, Idaho",co2limits,54.74
county,16063,"Lincoln County, Idaho",co2limits,58.61
county,16065,"Madison County, Idaho",co2limits,56.03
county,16067,"Minidoka County, Idaho",co2limits,53.48
county,16069,"Nez Perce County, Idaho",co2limits,57.91
county,16071,"Oneida County, Idaho",co2limits,50.12
county,16073,"Owyhee County, Idaho",co2limits,56.39
county,16075,"Payette County, Idaho",co2limits,53.13
county,16077,"Power County, Idaho",co2limits,59.1
county,16079,"Shoshone County, Idaho",co2limits,58.69
county,16081,"Teton County, Idaho",co2limits,71.43
county,16083,"Twin Falls County, Idaho",co2limits,56.63
county,16085,"Valley County, Idaho",co2limits,62.04
county,16087,"Washington County, Idaho",co2limits,58.3
county,17001,"Adams County, Illinois",co2limits,54.33
county,17003,"Alexander County, Illinois",co2limits,60.49
county,17005,"Bond County, Illinois",co2limits,57.09
county,17007,"Boone County, Illinois",co2limits,63.51
county,17009,"Brown County, Illinois",co2limits,54.15
county,17011,"Bureau County, Illinois",co2limits,57.18
county,17013,"Calhoun County, Illinois",co2limits,53.6
county,17015,"Carroll County, Illinois",co2limits,57.58
county,17017,"Cass County, Illinois",co2limits,57.82
county,17019,"Champaign County, Illinois",co2limits,72.75
county,17021,"Christian County, Illinois",co2limits,44.5
county,17023,"Clark County, Illinois",co2limits,54.37
county,17025,"Clay County, Illinois",co2limits,50.09
county,17027,"Clinton County, Illinois",co2limits,54.61
county,17029,"Coles County, Illinois",co2limits,60.66
county,17031,"Cook County, Illinois",co2limits,78.21
county,17033,"Crawford County, Illinois",co2limits,50.12
county,17035,"Cumberland County, Illinois",co2limits,50.55
county,17037,"DeKalb County, Illinois",co2limits,66.07
county,17039,"De Witt County, Illinois",co2limits,53.39
county,17041,"Douglas County, Illinois",co2limits,57.63
county,17043,"DuPage County, Illinois",co2limits,71.63
county,17045,"Edgar County, Illinois",co2limits,53.54
county,17047,"Edwards County, Illinois",co2limits,49.55
county,17049,"Effingham County, Illinois",co2limits,52.21
county,17051,"Fayette County, Illinois",co2limits,51.16
county,17053,"Ford County, Illinois",co2limits,56.38
county,17055,"Franklin County, Illinois",co2limits,55.04
county,17057,"Fulton County, Illinois",co2limits,55.76
county,17059,"Gallatin County, Illinois",co2limits,53.18
county,17061,"Greene County, Illinois",co2limits,52.76
county,17063,"Grundy County, Illinois",co2limits,56.52
county,17065,"Hamilton County, Illinois",co2limits,54.37
county,17067,"Hancock County, Illinois",co2limits,52.55
county,17069,"Hardin County, Illinois",co2limits,51.19
county,17071,"Henderson County, Illinois",co2limits,56.03
county,17073,"Henry County, Illinois",co2limits,56.76
county,17075,"Iroquois County, Illinois",co2limits,53.82
county,17077,"Jackson County, Illinois",co2limits,67.16
county,17079,"Jasper County, Illinois",co2limits,39.81
county,17081,"Jefferson County, Illinois",co2limits,55.41
county,17083,"Jersey County, Illinois",co2limits,51.81
county,17085,"Jo Daviess County, Illinois",co2limits,60.82
county,17087,"Johnson County, Illinois",co2limits,52.43
county,17089,"Kane County, Illinois",co2limits,67.14
county,17091,"Kankakee County, Illinois",co2limits,61.24
county,17093,"Kendall County, Illinois",co2limits,67.45
county,17095,"Knox County, Illinois",co2limits,64.65
county,17097,"Lake County, Illinois",co2limits,71.39
county,17099,"LaSalle County, Illinois",co2limits,60.29
county,17101,"Lawrence County, Illinois",co2limits,53.57
county,17103,"Lee County, Illinois",co2limits,58.03
county,17105,"Livingston County, Illinois",co2limits,55.95
county,17107,"Logan County, Illinois",co2limits,57.39
county,17109,"McDonough County, Illinois",co2limits,63.57
county,17111,"McHenry County, Illinois",co2limits,60.23
county,17113,"McLean County, Illinois",co2limits,65.38
county,17115,"Macon County, Illinois",co2limits,57.22
county,17117,"Macoupin County, Illinois",co2limits,55.51
county,17119,"Madison County, Illinois",co2limits,59.29
county,17121,"Marion County, Illinois",co2limits,53.9
county,17123,"Marshall County, Illinois",co2limits,55.89
county,17125,"Mason County, Illinois",co2limits,46.55
county,17127,"Massac County, Illinois",co2limits,40.83
county,17129,"Menard County, Illinois",co2limits,57.11
county,17131,"Mercer County, Illinois",co2limits,55.5
county,17133,"Monroe County, Illinois",co2limits,51.7
county,17135,"Montgomery County, Illinois",co2limits,46.08
county,17137,"Morgan County, Illinois",co2limits,56.53
county,17139,"Moultrie County, Illinois",co2limits,55.63
county,17141,"Ogle County, Illinois",co2limits,58.99
county,17143,"Peoria County, Illinois",co2limits,61.76
county,17145,"Perry County, Illinois",co2limits,54.63
county,17147,"Piatt County, Illinois",co2limits,56.13
county,17149,"Pike County, Illinois",co2limits,52.6
county,17151,"Pope County, Illinois",co2limits,51.68
county,17153,"Pulaski County, Illinois",co2limits,57.66
county,17155,"Putnam County, Illinois",co2limits,50.62
county,17157,"Randolph County, Illinois",co2limits,41.11
county,17159,"Richland County, Illinois",co2limits,53.35
county,17161,"Rock Island County, Illinois",co2limits,65.53
county,17163,"St. Clair County, Illinois",co2limits,64.53
county,17165,"Saline County, Illinois",co2limits,54.46
county,17167,"Sangamon County, Illinois",co2limits,62.84
county,17169,"Schuyler County, Illinois",co2limits,58.08
county,17171,"Scott County, Illinois",co2limits,52.44
county,17173,"Shelby County, Illinois",co2limits,52.02
county,17175,"Stark County, Illinois",co2limits,55.47
county,17177,"Stephenson County, Illinois",co2limits,62.58
county,17179,"Tazewell County, Illinois",co2limits,53.83
county,17181,"Union County, Illinois",co2limits,55.22
county,17183,"Vermilion County, Illinois",co2limits,56.31
county,17185,"Wabash County, Illinois",co2limits,51.43
county,17187,"Warren County, Illinois",co2limits,61.63
county,17189,"Washington County, Illinois",co2limits,51.35
county,17191,"Wayne County, Illinois",co2limits,50.27
county,17193,"White County, Illinois",co2limits,52.62
county,17195,"Whiteside County, Illinois",co2limits,61.2
county,17197,"Will County, Illinois",co2limits,67.91
county,17199,"Williamson County, Illinois",co2limits,55.23
county,17201,"Winnebago County, Illinois",co2limits,65.75
county,17203,"Woodford County, Illinois",co2limits,54.52
county,18001,"Adams County, Indiana",co2limits,57.75
county,18003,"Allen County, Indiana",co2limits,60.22
county,18005,"Bartholomew County, Indiana",co2limits,59.0
county,18007,"Benton County, Indiana",co2limits,55.05
county,18009,"Blackford County, Indiana",co2limits,53.5
county,18011,"Boone County, Indiana",co2limits,59.88
county,18013,"Brown County, Indiana",co2limits,58.2
county,18015,"Carroll County, Indiana",co2limits,52.68
county,18017,"Cass County, Indiana",co2limits,55.52
county,18019,"Clark County, Indiana",co2limits,60.28
county,18021,"Clay County, Indiana",co2limits,50.94
county,18023,"Clinton County, Indiana",co2limits,56.0
county,18025,"Crawford County, Indiana",co2limits,54.92
county,18027,"Daviess County, Indiana",co2limits,55.31
county,18029,"Dearborn County, Indiana",co2limits,51.56
county,18031,"Decatur County, Indiana",co2limits,52.43
county,18033,"DeKalb County, Indiana",co2limits,54.38
county,18035,"Delaware County, Indiana",co2limits,61.53
county,18037,"Dubois County, Indiana",co2limits,52.58
county,18039,"Elkhart County, Indiana",co2limits,61.16
county,18041,"Fayette County, Indiana",co2limits,53.63
county,18043,"Floyd County, Indiana",co2limits,58.84
county,18045,"Fountain County, Indiana",co2limits,53.42
county,18047,"Franklin County, Indiana",co2limits,50.08
county,18049,"Fulton County, Indiana",co2limits,53.8
county,18051,"Gibson County, Indiana",co2limits,38.92
county,18053,"Grant County, Indiana",co2limits,58.93
county,18055,"Greene County, Indiana",co2limits,53.04
county,18057,"Hamilton County, Indiana",co2limits,65.92
county,18059,"Hancock County, Indiana",co2limits,55.39
county,18061,"Harrison County, Indiana",co2limits,52.77
county,18063,"Hendricks County, Indiana",co2limits,57.28
county,18065,"Henry County, Indiana",co2limits,54.51
county,18067,"Howard County, Indiana",co2limits,58.1
county,18069,"Huntington County, Indiana",co2limits,52.5
county,18071,"Jackson County, Indiana",co2limits,54.34
county,18073,"Jasper County, Indiana",co2limits,40.74
county,18075,"Jay County, Indiana",co2limits,55.36
county,18077,"Jefferson County, Indiana",co2limits,47.38
county,18079,"Jennings County, Indiana",co2limits,52.28
county,18081,"Johnson County, Indiana",co2limits,54.76
county,18083,"Knox County, Indiana",co2limits,53.03
county,18085,"Kosciusko County, Indiana",co2limits,53.23
county,18087,"LaGrange County, Indiana",co2limits,60.86
county,18089,"Lake County, Indiana",co2limits,65.68
county,18091,"LaPorte County, Indiana",co2limits,59.36
county,18093,"Lawrence County, Indiana",co2limits,52.92
county,18095,"Madison County, Indiana",co2limits,59.54
county,18097,"Marion County, Indiana",co2limits,72.27
