geotype,geoid,geoname,varname,x2021,Cluster
county,45077,"Pickens County, SC",drilloffshore,54.37,Cluster 1
county,45079,"Richland County, SC",drilloffshore,37.2,Cluster 1
county,45081,"Saluda County, SC",drilloffshore,55.74,Cluster 1
county,45083,"Spartanburg County, SC",drilloffshore,53.8,Cluster 1
county,45085,"Sumter County, SC",drilloffshore,51.78,Cluster 1
county,45087,"Union County, SC",drilloffshore,57.07,Cluster 1
county,45089,"Williamsburg County, SC",drilloffshore,53.91,Cluster 1
county,45091,"York County, SC",drilloffshore,56.62,Cluster 1
county,46003,"Aurora County, SD",drilloffshore,57.35,Cluster 2
county,46005,"Beadle County, SD",drilloffshore,58.23,Cluster 2
county,46007,"Bennett County, SD",drilloffshore,52.44,Cluster 2
county,46009,"Bon Homme County, SD",drilloffshore,56.61,Cluster 2
county,46011,"Brookings County, SD",drilloffshore,53.75,Cluster 2
county,46013,"Brown County, SD",drilloffshore,54.46,Cluster 2
county,46015,"Brule County, SD",drilloffshore,47.57,Cluster 2
county,46017,"Buffalo County, SD",drilloffshore,46.27,Cluster 2
county,46019,"Butte County, SD",drilloffshore,57.16,Cluster 2
county,46021,"Campbell County, SD",drilloffshore,57.68,Cluster 2
county,46023,"Charles Mix County, SD",drilloffshore,55.43,Cluster 2
county,46025,"Clark County, SD",drilloffshore,54.27,Cluster 2
county,46027,"Clay County, SD",drilloffshore,49.46,Cluster 2
county,46029,"Codington County, SD",drilloffshore,61.17,Cluster 2
county,46031,"Corson County, SD",drilloffshore,47.39,Cluster 2
county,46033,"Custer County, SD",drilloffshore,54.9,Cluster 2
county,46035,"Davison County, SD",drilloffshore,59.63,Cluster 2
county,46037,"Day County, SD",drilloffshore,55.72,Cluster 2
county,46039,"Deuel County, SD",drilloffshore,57.17,Cluster 2
county,46041,"Dewey County, SD",drilloffshore,48.65,Cluster 2
county,46043,"Douglas County, SD",drilloffshore,59.4,Cluster 2
county,46045,"Edmunds County, SD",drilloffshore,52.39,Cluster 2
county,46047,"Fall River County, SD",drilloffshore,50.01,Cluster 2
county,46049,"Faulk County, SD",drilloffshore,53.76,Cluster 2
county,46051,"Grant County, SD",drilloffshore,63.09,Cluster 2
county,46053,"Gregory County, SD",drilloffshore,60.51,Cluster 2
county,46055,"Haakon County, SD",drilloffshore,61.74,Cluster 2
county,46057,"Hamlin County, SD",drilloffshore,58.56,Cluster 2
county,46059,"Hand County, SD",drilloffshore,58.93,Cluster 2
county,46061,"Hanson County, SD",drilloffshore,60.78,Cluster 2
county,46063,"Harding County, SD",drilloffshore,56.6,Cluster 2
county,46065,"Hughes County, SD",drilloffshore,59.11,Cluster 2
county,46067,"Hutchinson County, SD",drilloffshore,58.77,Cluster 2
county,46069,"Hyde County, SD",drilloffshore,56.41,Cluster 2
county,46071,"Jackson County, SD",drilloffshore,50.67,Cluster 2
county,46073,"Jerauld County, SD",drilloffshore,50.47,Cluster 2
county,46075,"Jones County, SD",drilloffshore,56.5,Cluster 2
county,46077,"Kingsbury County, SD",drilloffshore,58.59,Cluster 2
county,46079,"Lake County, SD",drilloffshore,57.96,Cluster 2
county,46081,"Lawrence County, SD",drilloffshore,55.42,Cluster 2
county,46083,"Lincoln County, SD",drilloffshore,57.24,Cluster 2
county,46085,"Lyman County, SD",drilloffshore,52.35,Cluster 2
county,46087,"McCook County, SD",drilloffshore,55.6,Cluster 2
county,46089,"McPherson County, SD",drilloffshore,57.71,Cluster 2
county,46091,"Marshall County, SD",drilloffshore,56.38,Cluster 2
county,46093,"Meade County, SD",drilloffshore,55.8,Cluster 2
county,46095,"Mellette County, SD",drilloffshore,52.77,Cluster 2
county,46097,"Miner County, SD",drilloffshore,56.92,Cluster 2
county,46099,"Minnehaha County, SD",drilloffshore,53.26,Cluster 2
county,46101,"Moody County, SD",drilloffshore,53.45,Cluster 2
county,46102,"Oglala Lakota County, SD",drilloffshore,36.95,Cluster 2
county,46103,"Pennington County, SD",drilloffshore,56.26,Cluster 2
county,46105,"Perkins County, SD",drilloffshore,53.82,Cluster 2
county,46107,"Potter County, SD",drilloffshore,60.2,Cluster 2
county,46109,"Roberts County, SD",drilloffshore,52.85,Cluster 2
county,46111,"Sanborn County, SD",drilloffshore,57.65,Cluster 2
county,46113,"Oglala Lakota County, SD",drilloffshore,,Cluster 2
county,46113,"Shannon County, SD",drilloffshore,,Cluster 2
county,46115,"Spink County, SD",drilloffshore,56.51,Cluster 2
county,46117,"Stanley County, SD",drilloffshore,54.31,Cluster 2
county,46119,"Sully County, SD",drilloffshore,58.67,Cluster 2
county,46121,"Todd County, SD",drilloffshore,50.2,Cluster 2
county,46123,"Tripp County, SD",drilloffshore,61.81,Cluster 2
county,46125,"Turner County, SD",drilloffshore,57.36,Cluster 2
county,46127,"Union County, SD",drilloffshore,59.18,Cluster 2
county,46129,"Walworth County, SD",drilloffshore,59.41,Cluster 2
county,46135,"Yankton County, SD",drilloffshore,59.42,Cluster 2
county,46137,"Ziebach County, SD",drilloffshore,39.48,Cluster 2
county,47001,"Anderson County, TN",drilloffshore,62.56,Cluster 1
county,47003,"Bedford County, TN",drilloffshore,58.59,Cluster 1
county,47005,"Benton County, TN",drilloffshore,66.83,Cluster 1
county,47007,"Bledsoe County, TN",drilloffshore,60.98,Cluster 1
county,47009,"Blount County, TN",drilloffshore,58.4,Cluster 1
county,47011,"Bradley County, TN",drilloffshore,63.72,Cluster 1
county,47013,"Campbell County, TN",drilloffshore,63.44,Cluster 1
county,47015,"Cannon County, TN",drilloffshore,61.8,Cluster 1
county,47017,"Carroll County, TN",drilloffshore,63.02,Cluster 1
county,47019,"Carter County, TN",drilloffshore,60.65,Cluster 1
county,47021,"Cheatham County, TN",drilloffshore,61.39,Cluster 1
county,47023,"Chester County, TN",drilloffshore,64.86,Cluster 1
county,47025,"Claiborne County, TN",drilloffshore,63.21,Cluster 1
county,47027,"Clay County, TN",drilloffshore,64.18,Cluster 1
county,47029,"Cocke County, TN",drilloffshore,61.98,Cluster 1
county,47031,"Coffee County, TN",drilloffshore,57.7,Cluster 1
county,47033,"Crockett County, TN",drilloffshore,65.22,Cluster 1
county,47035,"Cumberland County, TN",drilloffshore,62.3,Cluster 1
county,47037,"Davidson County, TN",drilloffshore,47.8,Cluster 1
county,47039,"Decatur County, TN",drilloffshore,59.1,Cluster 1
county,47041,"Dekalb County, TN",drilloffshore,,Cluster 1
county,47041,"DeKalb County, TN",drilloffshore,56.46,Cluster 1
county,47043,"Dickson County, TN",drilloffshore,61.57,Cluster 1
county,47045,"Dyer County, TN",drilloffshore,64.62,Cluster 1
county,47047,"Fayette County, TN",drilloffshore,59.63,Cluster 1
county,47049,"Fentress County, TN",drilloffshore,64.25,Cluster 1
county,47051,"Franklin County, TN",drilloffshore,58.2,Cluster 1
county,47053,"Gibson County, TN",drilloffshore,62.38,Cluster 1
county,47055,"Giles County, TN",drilloffshore,61.6,Cluster 1
county,47057,"Grainger County, TN",drilloffshore,63.47,Cluster 1
county,47059,"Greene County, TN",drilloffshore,64.17,Cluster 1
county,47061,"Grundy County, TN",drilloffshore,61.95,Cluster 1
county,47063,"Hamblen County, TN",drilloffshore,60.52,Cluster 1
county,47065,"Hamilton County, TN",drilloffshore,53.45,Cluster 1
county,47067,"Hancock County, TN",drilloffshore,65.35,Cluster 1
county,47069,"Hardeman County, TN",drilloffshore,59.74,Cluster 1
county,47071,"Hardin County, TN",drilloffshore,64.28,Cluster 1
county,47073,"Hawkins County, TN",drilloffshore,65.92,Cluster 1
county,47075,"Haywood County, TN",drilloffshore,56.2,Cluster 1
county,47077,"Henderson County, TN",drilloffshore,65.09,Cluster 1
county,47079,"Henry County, TN",drilloffshore,61.12,Cluster 1
county,47081,"Hickman County, TN",drilloffshore,57.77,Cluster 1
county,47083,"Houston County, TN",drilloffshore,62.07,Cluster 1
county,47085,"Humphreys County, TN",drilloffshore,64.24,Cluster 1
county,47087,"Jackson County, TN",drilloffshore,63.75,Cluster 1
county,47089,"Jefferson County, TN",drilloffshore,61.74,Cluster 1
county,47091,"Johnson County, TN",drilloffshore,64.14,Cluster 1
county,47093,"Knox County, TN",drilloffshore,54.98,Cluster 1
county,47095,"Lake County, TN",drilloffshore,60.47,Cluster 1
county,47097,"Lauderdale County, TN",drilloffshore,58.88,Cluster 1
county,47099,"Lawrence County, TN",drilloffshore,63.27,Cluster 1
county,47101,"Lewis County, TN",drilloffshore,63.36,Cluster 1
county,47103,"Lincoln County, TN",drilloffshore,64.56,Cluster 1
county,47105,"Loudon County, TN",drilloffshore,63.5,Cluster 1
county,47107,"McMinn County, TN",drilloffshore,60.46,Cluster 1
county,47109,"McNairy County, TN",drilloffshore,64.06,Cluster 1
county,47111,"Macon County, TN",drilloffshore,64.49,Cluster 1
county,47113,"Madison County, TN",drilloffshore,58.29,Cluster 1
county,47115,"Marion County, TN",drilloffshore,63.29,Cluster 1
county,47117,"Marshall County, TN",drilloffshore,66.24,Cluster 1
county,47119,"Maury County, TN",drilloffshore,59.14,Cluster 1
county,47121,"Meigs County, TN",drilloffshore,65.57,Cluster 1
county,47123,"Monroe County, TN",drilloffshore,64.4,Cluster 1
county,47125,"Montgomery County, TN",drilloffshore,58.04,Cluster 1
county,47127,"Moore County, TN",drilloffshore,67.26,Cluster 1
county,47129,"Morgan County, TN",drilloffshore,63.61,Cluster 1
county,47131,"Obion County, TN",drilloffshore,62.74,Cluster 1
county,47133,"Overton County, TN",drilloffshore,65.04,Cluster 1
county,47135,"Perry County, TN",drilloffshore,60.77,Cluster 1
county,47137,"Pickett County, TN",drilloffshore,58.17,Cluster 1
county,47139,"Polk County, TN",drilloffshore,61.17,Cluster 1
county,47141,"Putnam County, TN",drilloffshore,58.32,Cluster 1
county,47143,"Rhea County, TN",drilloffshore,57.85,Cluster 1
county,47145,"Roane County, TN",drilloffshore,64.42,Cluster 1
county,47147,"Robertson County, TN",drilloffshore,61.47,Cluster 1
county,47149,"Rutherford County, TN",drilloffshore,57.95,Cluster 1
county,47151,"Scott County, TN",drilloffshore,66.28,Cluster 1
county,47153,"Sequatchie County, TN",drilloffshore,60.64,Cluster 1
county,47155,"Sevier County, TN",drilloffshore,56.39,Cluster 1
county,47157,"Shelby County, TN",drilloffshore,53.61,Cluster 1
county,47159,"Smith County, TN",drilloffshore,62.9,Cluster 1
county,47161,"Stewart County, TN",drilloffshore,68.04,Cluster 1
county,47163,"Sullivan County, TN",drilloffshore,63.92,Cluster 1
county,47165,"Sumner County, TN",drilloffshore,57.3,Cluster 1
county,47167,"Tipton County, TN",drilloffshore,62.99,Cluster 1
county,47169,"Trousdale County, TN",drilloffshore,56.71,Cluster 1
county,47171,"Unicoi County, TN",drilloffshore,63.0,Cluster 1
county,47173,"Union County, TN",drilloffshore,64.5,Cluster 1
county,47175,"Van Buren County, TN",drilloffshore,59.11,Cluster 1
county,47177,"Warren County, TN",drilloffshore,62.73,Cluster 1
county,47179,"Washington County, TN",drilloffshore,60.18,Cluster 1
county,47181,"Wayne County, TN",drilloffshore,67.32,Cluster 1
county,47183,"Weakley County, TN",drilloffshore,63.12,Cluster 1
county,47185,"White County, TN",drilloffshore,65.65,Cluster 1
county,47187,"Williamson County, TN",drilloffshore,52.31,Cluster 1
county,47189,"Wilson County, TN",drilloffshore,57.12,Cluster 1
county,48001,"Anderson County, TX",drilloffshore,61.09,Cluster 1
county,48003,"Andrews County, TX",drilloffshore,57.23,Cluster 1
county,48005,"Angelina County, TX",drilloffshore,57.78,Cluster 1
county,48007,"Aransas County, TX",drilloffshore,58.31,Cluster 1
county,48009,"Archer County, TX",drilloffshore,67.5,Cluster 1
county,48011,"Armstrong County, TX",drilloffshore,63.81,Cluster 1
county,48013,"Atascosa County, TX",drilloffshore,58.52,Cluster 1
county,48015,"Austin County, TX",drilloffshore,60.36,Cluster 1
county,48017,"Bailey County, TX",drilloffshore,57.14,Cluster 1
county,48019,"Bandera County, TX",drilloffshore,61.31,Cluster 1
county,48021,"Bastrop County, TX",drilloffshore,51.8,Cluster 1
county,48023,"Baylor County, TX",drilloffshore,67.31,Cluster 1
county,48025,"Bee County, TX",drilloffshore,58.49,Cluster 1
county,48027,"Bell County, TX",drilloffshore,51.82,Cluster 1
county,48029,"Bexar County, TX",drilloffshore,50.51,Cluster 1
county,48031,"Blanco County, TX",drilloffshore,58.86,Cluster 1
county,48033,"Borden County, TX",drilloffshore,62.65,Cluster 1
county,48035,"Bosque County, TX",drilloffshore,65.53,Cluster 1
county,48037,"Bowie County, TX",drilloffshore,65.31,Cluster 1
county,48039,"Brazoria County, TX",drilloffshore,56.72,Cluster 1
county,48041,"Brazos County, TX",drilloffshore,54.09,Cluster 1
county,48043,"Brewster County, TX",drilloffshore,50.99,Cluster 1
county,48045,"Briscoe County, TX",drilloffshore,61.58,Cluster 1
county,48047,"Brooks County, TX",drilloffshore,54.35,Cluster 1
county,48049,"Brown County, TX",drilloffshore,65.22,Cluster 1
county,48051,"Burleson County, TX",drilloffshore,61.89,Cluster 1
county,48053,"Burnet County, TX",drilloffshore,62.06,Cluster 1
county,48055,"Caldwell County, TX",drilloffshore,56.34,Cluster 1
county,48057,"Calhoun County, TX",drilloffshore,57.66,Cluster 1
county,48059,"Callahan County, TX",drilloffshore,65.34,Cluster 1
county,48061,"Cameron County, TX",drilloffshore,53.51,Cluster 1
county,48063,"Camp County, TX",drilloffshore,60.54,Cluster 1
county,48065,"Carson County, TX",drilloffshore,65.46,Cluster 1
county,48067,"Cass County, TX",drilloffshore,67.58,Cluster 1
county,48069,"Castro County, TX",drilloffshore,59.19,Cluster 1
county,48071,"Chambers County, TX",drilloffshore,66.69,Cluster 1
county,48073,"Cherokee County, TX",drilloffshore,60.85,Cluster 1
county,48075,"Childress County, TX",drilloffshore,64.55,Cluster 1
county,48077,"Clay County, TX",drilloffshore,66.93,Cluster 1
county,48079,"Cochran County, TX",drilloffshore,60.83,Cluster 1
county,48081,"Coke County, TX",drilloffshore,59.18,Cluster 1
county,48083,"Coleman County, TX",drilloffshore,67.61,Cluster 1
county,48085,"Collin County, TX",drilloffshore,48.96,Cluster 1
county,48087,"Collingsworth County, TX",drilloffshore,64.41,Cluster 1
county,48089,"Colorado County, TX",drilloffshore,58.16,Cluster 1
county,48091,"Comal County, TX",drilloffshore,58.5,Cluster 1
county,48093,"Comanche County, TX",drilloffshore,65.09,Cluster 1
county,48095,"Concho County, TX",drilloffshore,63.4,Cluster 1
county,48097,"Cooke County, TX",drilloffshore,62.21,Cluster 1
county,48099,"Coryell County, TX",drilloffshore,57.31,Cluster 1
county,48101,"Cottle County, TX",drilloffshore,55.3,Cluster 1
county,48103,"Crane County, TX",drilloffshore,60.9,Cluster 1
county,48105,"Crockett County, TX",drilloffshore,60.38,Cluster 1
county,48107,"Crosby County, TX",drilloffshore,59.19,Cluster 1
county,48109,"Culberson County, TX",drilloffshore,58.14,Cluster 1
county,48111,"Dallam County, TX",drilloffshore,64.45,Cluster 1
county,48113,"Dallas County, TX",drilloffshore,50.12,Cluster 1
county,48115,"Dawson County, TX",drilloffshore,57.01,Cluster 1
county,48117,"Deaf Smith County, TX",drilloffshore,60.53,Cluster 1
county,48119,"Delta County, TX",drilloffshore,68.11,Cluster 1
county,48121,"Denton County, TX",drilloffshore,56.88,Cluster 1
county,48123,"Dewitt County, TX",drilloffshore,,Cluster 1
county,48123,"DeWitt County, TX",drilloffshore,61.42,Cluster 1
county,48125,"Dickens County, TX",drilloffshore,60.09,Cluster 1
county,48127,"Dimmit County, TX",drilloffshore,54.1,Cluster 1
county,48129,"Donley County, TX",drilloffshore,65.31,Cluster 1
county,48131,"Duval County, TX",drilloffshore,43.29,Cluster 1
county,48133,"Eastland County, TX",drilloffshore,65.29,Cluster 1
county,48135,"Ector County, TX",drilloffshore,55.76,Cluster 1
county,48137,"Edwards County, TX",drilloffshore,58.8,Cluster 1
county,48139,"Ellis County, TX",drilloffshore,57.82,Cluster 1
county,48141,"El Paso County, TX",drilloffshore,51.38,Cluster 1
county,48143,"Erath County, TX",drilloffshore,61.69,Cluster 1
county,48145,"Falls County, TX",drilloffshore,59.74,Cluster 1
county,48147,"Fannin County, TX",drilloffshore,63.02,Cluster 1
county,48149,"Fayette County, TX",drilloffshore,66.67,Cluster 1
county,48151,"Fisher County, TX",drilloffshore,59.94,Cluster 1
county,48153,"Floyd County, TX",drilloffshore,62.42,Cluster 1
county,48155,"Foard County, TX",drilloffshore,64.03,Cluster 1
county,48157,"Fort Bend County, TX",drilloffshore,54.64,Cluster 1
county,48159,"Franklin County, TX",drilloffshore,65.09,Cluster 1
county,48161,"Freestone County, TX",drilloffshore,69.69,Cluster 1
county,48163,"Frio County, TX",drilloffshore,58.55,Cluster 1
county,48165,"Gaines County, TX",drilloffshore,60.3,Cluster 1
county,48167,"Galveston County, TX",drilloffshore,56.28,Cluster 1
county,48169,"Garza County, TX",drilloffshore,62.19,Cluster 1
county,48171,"Gillespie County, TX",drilloffshore,57.61,Cluster 1
county,48173,"Glasscock County, TX",drilloffshore,61.33,Cluster 1
county,48175,"Goliad County, TX",drilloffshore,64.68,Cluster 1
county,48177,"Gonzales County, TX",drilloffshore,60.57,Cluster 1
county,48179,"Gray County, TX",drilloffshore,65.18,Cluster 1
county,48181,"Grayson County, TX",drilloffshore,58.54,Cluster 1
county,48183,"Gregg County, TX",drilloffshore,60.25,Cluster 1
county,48185,"Grimes County, TX",drilloffshore,59.17,Cluster 1
county,48187,"Guadalupe County, TX",drilloffshore,60.78,Cluster 1
county,48189,"Hale County, TX",drilloffshore,62.41,Cluster 1
county,48191,"Hall County, TX",drilloffshore,56.13,Cluster 1
county,48193,"Hamilton County, TX",drilloffshore,59.88,Cluster 1
county,48195,"Hansford County, TX",drilloffshore,65.37,Cluster 1
county,48197,"Hardeman County, TX",drilloffshore,61.78,Cluster 1
county,48199,"Hardin County, TX",drilloffshore,67.73,Cluster 1
county,48201,"Harris County, TX",drilloffshore,54.35,Cluster 1
county,48203,"Harrison County, TX",drilloffshore,62.49,Cluster 1
county,48205,"Hartley County, TX",drilloffshore,60.63,Cluster 1
county,48207,"Haskell County, TX",drilloffshore,56.77,Cluster 1
county,48209,"Hays County, TX",drilloffshore,50.85,Cluster 1
county,48211,"Hemphill County, TX",drilloffshore,59.73,Cluster 1
county,48213,"Henderson County, TX",drilloffshore,62.24,Cluster 1
county,48215,"Hidalgo County, TX",drilloffshore,48.31,Cluster 1
county,48217,"Hill County, TX",drilloffshore,60.9,Cluster 1
county,48219,"Hockley County, TX",drilloffshore,53.02,Cluster 1
county,48221,"Hood County, TX",drilloffshore,63.21,Cluster 1
